Time,Flow,LeaveTemp,EnterTemp,kWE
2022-03-20 15:39,13.919384,12.36999512,12.20001221,7.278481013
2022-03-20 15:34,13.95601463,12.31999207,12.15000916,7.278481013
2022-03-20 15:29,13.95601463,12.22999573,12.1000061,7.278481013
2022-03-20 15:24,13.95601463,12.24999237,12.1000061,7.278481013
2022-03-20 15:19,13.93770027,12.31999207,12.1000061,7.278481013
2022-03-20 15:14,13.99264526,12.31999207,12.15000916,7.278481013
2022-03-20 15:09,14.01095963,12.31999207,12.20001221,7.278481013
2022-03-20 15:04,14.01095963,12.3999939,12.25,7.278481013
2022-03-20 14:59,13.93770027,12.36999512,12.20001221,7.278481013
2022-03-20 14:54,14.02927399,12.34999084,12.20001221,7.278481013
2022-03-20 14:49,14.01095963,12.42999268,12.25,7.278481013
2022-03-20 14:44,13.95601463,12.3299942,12.20001221,7.278481013
2022-03-20 14:39,14.01095963,12.27999115,12.15000916,7.278481013
2022-03-20 14:34,13.97432899,12.31999207,12.15000916,7.278481013
2022-03-20 14:29,14.01095963,12.21999359,12.1000061,7.341771791
2022-03-20 14:24,14.04759026,12.1499939,12,7.278481013
2022-03-20 14:19,14.13916397,12.22999573,12.05000305,7.278481013
2022-03-20 14:14,13.97432899,12.24999237,12.1000061,7.278481013
2022-03-20 14:09,14.04759026,12.31999207,12.20001221,7.278481013
2022-03-20 14:04,14.02927399,12.22999573,12.1000061,7.278481013
2022-03-20 13:59,13.95601463,12.21999359,12.05000305,7.278481013
2022-03-20 13:54,13.93770027,12.1499939,11.95001221,7.278481013
2022-03-20 13:49,14.04759026,12.27999115,12.1000061,7.278481013
2022-03-20 13:44,14.04759026,12.11999512,12.05000305,7.278481013
2022-03-20 13:39,14.13916397,11.99999237,11.90000916,7.278481013
2022-03-20 13:34,13.84612465,12.02999115,11.8500061,7.278481013
2022-03-20 13:29,13.99264526,12.06999207,11.90000916,7.278481013
2022-03-20 13:24,14.02927399,12.06999207,11.90000916,7.278481013
2022-03-20 13:19,13.97432899,12.11999512,11.95001221,7.278481013
2022-03-20 13:14,14.04759026,12.06999207,11.90000916,7.278481013
2022-03-20 13:09,14.1757946,12.04999542,11.90000916,7.278481013
2022-03-20 13:04,13.82781029,12.02999115,11.90000916,7.278481013
2022-03-20 12:59,13.95601463,12.06999207,11.90000916,7.278481013
2022-03-20 12:54,13.919384,12.11999512,11.95001221,7.278481013
2022-03-20 12:49,13.99264526,12.1499939,12,7.278481013
2022-03-20 12:44,13.99264526,12.17999268,12,7.278481013
2022-03-20 12:39,13.99264526,12.21999359,12.05000305,7.278481013
2022-03-20 12:34,14.02927399,12.16999054,12.05000305,7.278481013
2022-03-20 12:29,13.97432899,12.1499939,12,7.278481013
2022-03-20 12:24,14.08421898,12.02999115,11.95001221,7.278481013
2022-03-20 12:19,13.97432899,12.11999512,11.90000916,7.278481013
2022-03-20 12:14,13.99264526,12.21999359,12.05000305,7.278481013
2022-03-20 12:09,14.06590462,12.19999695,12.05000305,7.278481013
2022-03-20 12:04,13.95601463,12.1499939,12,7.278481013
2022-03-20 11:59,14.02927399,12.1499939,12,7.278481013
2022-03-20 11:54,14.08421898,12.11999512,11.95001221,7.278481013
2022-03-20 11:49,14.06590462,11.97999573,11.90000916,7.278481013
2022-03-20 11:44,13.73623466,11.92999268,11.70001221,7.278481013
2022-03-20 11:39,13.97432899,12.04999542,11.90000916,7.278481013
2022-03-20 11:34,13.99264526,12.1499939,11.95001221,7.278481013
2022-03-20 11:29,14.04759026,12.1499939,12,7.278481013
2022-03-20 11:24,14.13916397,12.0799942,11.95001221,7.278481013
2022-03-20 11:19,13.93770027,12.06999207,11.90000916,7.278481013
2022-03-20 11:14,14.02927399,11.97999573,11.80000305,7.278481013
2022-03-20 11:09,13.93770027,11.5799942,11.55000305,7.278481013
2022-03-20 11:04,14.15748024,11.36999512,11.25,7.278481013
2022-03-20 10:59,14.15748024,11.56999207,11.45001221,7.278481013
2022-03-20 10:54,14.04759026,11.72999573,11.6000061,7.278481013
2022-03-20 10:49,13.69960403,11.79999542,11.65000916,7.278481013
2022-03-20 10:44,13.97432899,11.94999695,11.80000305,7.278481013
2022-03-20 10:39,13.84612465,11.8999939,11.70001221,7.278481013
2022-03-20 10:34,13.99264526,11.8999939,11.75,7.278481013
2022-03-20 10:29,14.01095963,12.01999664,11.8500061,7.278481013
2022-03-20 10:24,14.19410896,12.06999207,11.95001221,7.278481013
2022-03-20 10:19,13.99264526,11.94999695,11.80000305,7.278481013
2022-03-20 10:14,14.23073959,11.92999268,11.80000305,7.278481013
2022-03-20 10:09,14.46883392,11.52999115,11.40000916,7.278481013
2022-03-20 10:04,14.10253525,11.62999725,11.5,7.278481013
2022-03-20 09:59,14.48715019,11.47999573,11.30000305,7.278481013
2022-03-20 09:54,14.1757946,11.3299942,11.15000916,7.278481013
2022-03-20 09:49,14.10253525,11.3999939,11.25,7.278481013
2022-03-20 09:44,13.73623466,11.52999115,11.3500061,7.278481013
2022-03-20 09:39,14.01095963,11.6499939,11.5,7.278481013
2022-03-20 09:34,13.84612465,11.42999268,11.30000305,7.278481013
2022-03-20 09:29,13.88275528,11.52999115,11.30000305,7.278481013
2022-03-20 09:24,13.93770027,11.67999268,11.55000305,7.278481013
2022-03-20 09:19,13.86443901,11.6499939,11.5,7.278481013
2022-03-20 09:14,13.919384,11.61999512,11.45001221,7.278481013
2022-03-20 09:09,13.95601463,11.6499939,11.5,7.278481013
2022-03-20 09:04,13.93770027,11.6499939,11.5,7.278481013
2022-03-20 08:59,14.08421898,11.47999573,11.30000305,7.278481013
2022-03-20 08:54,14.4322052,11.26999664,11.15000916,7.278481013
2022-03-20 08:49,13.69960403,11.3999939,11.20001221,7.278481013
2022-03-20 08:44,13.86443901,11.6499939,11.45001221,7.278481013
2022-03-20 08:39,14.13916397,11.81999207,11.70001221,7.278481013
2022-03-20 08:34,13.84612465,11.72999573,11.55000305,7.278481013
2022-03-20 08:29,14.45051956,11.66999054,11.65000916,7.278481013
2022-03-20 08:24,13.99264526,11.5799942,11.45001221,7.278481013
2022-03-20 08:19,13.84612465,11.17999268,11.05000305,7.278481013
2022-03-20 08:14,13.93770027,11.29999542,11.05000305,7.278481013
2022-03-20 08:09,13.99264526,11.44999695,11.30000305,7.278481013
2022-03-20 08:04,14.12084961,11.52999115,11.3500061,7.278481013
2022-03-20 07:59,14.26737022,11.6499939,11.40000916,7.278481013
2022-03-20 07:54,14.02927399,11.67999268,11.55000305,7.278481013
2022-03-20 07:49,14.30399895,11.51999664,11.40000916,7.278481013
2022-03-20 07:44,13.95601463,11.36999512,11.20001221,7.278481013
2022-03-20 07:39,13.82781029,11.61999512,11.40000916,7.278481013
2022-03-20 07:34,14.06590462,11.8299942,11.70001221,7.278481013
2022-03-20 07:29,14.26737022,11.72999573,11.6000061,7.278481013
2022-03-20 07:24,14.04759026,11.56999207,11.40000916,7.278481013
2022-03-20 07:19,14.35894394,11.52999115,11.45001221,7.341771791
2022-03-20 07:14,14.30399895,11.24999237,11.05000305,7.278481013
2022-03-20 07:09,14.08421898,11.27999115,11.20001221,7.278481013
2022-03-20 07:04,14.10253525,11.51999664,11.3500061,7.278481013
2022-03-20 06:59,13.99264526,11.47999573,11.3500061,7.278481013
2022-03-20 06:54,14.01095963,11.51999664,11.3500061,7.278481013
2022-03-20 06:49,13.95601463,11.51999664,11.40000916,7.278481013
2022-03-20 06:44,13.75454903,11.21999359,11.15000916,7.278481013
2022-03-20 06:39,13.97432899,11.22999573,11.1000061,7.278481013
2022-03-20 06:34,13.80949402,11.34999084,11.15000916,7.278481013
2022-03-20 06:29,14.04759026,11.3999939,11.3500061,7.278481013
2022-03-20 06:24,14.02927399,11.51999664,11.3500061,7.278481013
2022-03-20 06:19,13.90106964,11.56999207,11.40000916,7.278481013
2022-03-20 06:14,13.49814034,11.72999573,11.45001221,7.278481013
2022-03-20 06:09,13.82781029,11.77999115,11.65000916,7.278481013
2022-03-20 06:04,13.97432899,11.8999939,11.75,7.278481013
2022-03-20 05:59,13.97432899,11.97999573,11.80000305,7.278481013
2022-03-20 05:54,14.08421898,12.09999084,11.90000916,7.278481013
2022-03-20 05:49,14.04759026,12.22999573,12.05000305,7.341771791
2022-03-20 05:44,14.08421898,12.29999542,12.1000061,7.341771791
2022-03-20 05:39,13.90106964,12.22999573,12.1000061,7.341771791
2022-03-20 05:34,13.919384,12.36999512,12.20001221,7.278481013
2022-03-20 05:29,14.01095963,12.61999512,12.45001221,7.278481013
2022-03-20 05:24,14.12084961,12.72999573,12.55000305,7.278481013
2022-03-20 05:19,14.08421898,12.84999084,12.70001221,7.341771791
2022-03-20 05:14,14.10253525,12.72999573,12.65000916,7.278481013
2022-03-20 05:09,14.30399895,11.99999237,12.1000061,7.278481013
2022-03-20 05:04,13.99264526,10.52999115,10.40000916,7.278481013
2022-03-20 04:59,14.02927399,10.47999573,10.30000305,7.278481013
2022-03-20 04:54,13.919384,10.47999573,10.30000305,7.278481013
2022-03-20 04:49,13.95601463,10.52999115,10.40000916,7.278481013
2022-03-20 04:44,14.02927399,10.3999939,10.25,7.278481013
2022-03-20 04:39,13.90106964,10.42999268,10.20001221,7.278481013
2022-03-20 04:34,14.02927399,10.47999573,10.30000305,7.341771791
2022-03-20 04:29,14.10253525,10.62999725,10.45001221,7.278481013
2022-03-20 04:24,13.97432899,10.54999542,10.40000916,7.278481013
2022-03-20 04:19,13.99264526,10.44999695,10.30000305,7.278481013
2022-03-20 04:14,13.93770027,10.42999268,10.25,7.341771791
2022-03-20 04:09,14.13916397,10.3999939,10.25,7.278481013
2022-03-20 04:04,14.10253525,10.34999084,10.20001221,7.278481013
2022-03-20 03:59,13.97432899,10.3999939,10.25,7.278481013
2022-03-20 03:54,13.919384,10.44999695,10.25,7.278481013
2022-03-20 03:49,13.88275528,10.3999939,10.25,7.341771791
2022-03-20 03:44,13.99264526,10.54999542,10.45001221,7.341771791
2022-03-20 03:39,13.93770027,10.54999542,10.40000916,7.278481013
2022-03-20 03:34,13.93770027,10.52999115,10.40000916,7.278481013
2022-03-20 03:29,14.12084961,10.47999573,10.3500061,7.278481013
2022-03-20 03:24,13.97432899,10.36999512,10.20001221,7.278481013
2022-03-20 03:19,14.15748024,10.37999725,10.25,7.341771791
2022-03-20 03:14,13.95601463,10.44999695,10.30000305,7.278481013
2022-03-20 03:09,14.02927399,10.52999115,10.3500061,7.278481013
2022-03-20 03:04,14.08421898,10.52999115,10.40000916,7.278481013
2022-03-20 02:59,14.02927399,10.61999512,10.45001221,7.278481013
2022-03-20 02:54,13.84612465,10.6499939,10.45001221,7.278481013
2022-03-20 02:49,14.10253525,10.71999359,10.55000305,7.341771791
2022-03-20 02:44,14.10253525,10.67999268,10.45001221,7.341771791
2022-03-20 02:39,13.79117966,10.54999542,10.45001221,7.278481013
2022-03-20 02:34,13.919384,10.52999115,10.40000916,7.278481013
2022-03-20 02:29,14.02927399,10.59999084,10.5,7.278481013
2022-03-20 02:24,14.08421898,10.49999237,10.3500061,7.341771791
2022-03-20 02:19,14.13916397,10.47999573,10.3500061,7.278481013
2022-03-20 02:14,13.95601463,10.66999054,10.5,7.278481013
2022-03-20 02:09,13.93770027,10.62999725,10.40000916,7.278481013
2022-03-20 02:04,13.86443901,10.61999512,10.45001221,7.278481013
2022-03-20 01:59,14.13916397,10.8299942,10.70001221,7.278481013
2022-03-20 01:54,13.97432899,10.69999695,10.55000305,7.278481013
2022-03-20 01:49,13.73623466,10.61999512,10.45001221,7.278481013
2022-03-20 01:44,13.79117966,10.66999054,10.5,7.278481013
2022-03-20 01:39,14.19410896,10.71999359,10.55000305,7.278481013
2022-03-20 01:34,13.919384,10.59999084,10.40000916,7.341771791
2022-03-20 01:29,14.04759026,10.52999115,10.45001221,7.341771791
2022-03-20 01:24,13.93770027,10.5799942,10.45001221,7.341771791
2022-03-20 01:19,13.84612465,10.54999542,10.40000916,7.278481013
2022-03-20 01:14,13.97432899,10.62999725,10.45001221,7.278481013
2022-03-20 01:09,14.04759026,10.66999054,10.5,7.278481013
2022-03-20 01:04,13.99264526,10.67999268,10.55000305,7.278481013
2022-03-20 00:59,13.97432899,10.67999268,10.55000305,7.278481013
2022-03-20 00:54,13.88275528,10.67999268,10.6000061,7.341771791
2022-03-20 00:49,13.84612465,10.6499939,10.45001221,7.278481013
2022-03-20 00:44,14.02927399,10.56999207,10.45001221,7.278481013
2022-03-20 00:39,14.01095963,10.54999542,10.45001221,7.278481013
2022-03-20 00:34,14.02927399,10.5799942,10.45001221,7.278481013
2022-03-20 00:29,14.10253525,10.62999725,10.45001221,7.278481013
2022-03-20 00:24,13.82781029,10.61999512,10.45001221,7.341771791
2022-03-20 00:19,13.93770027,10.6499939,10.5,7.278481013
2022-03-20 00:14,13.95601463,10.59999084,10.45001221,7.278481013
2022-03-20 00:09,13.79117966,10.67999268,10.5,7.278481013
2022-03-20 00:04,13.95601463,10.69999695,10.55000305,7.278481013
2022-03-19 23:59,13.99264526,10.72999573,10.6000061,7.341771791
2022-03-19 23:54,13.86443901,10.66999054,10.5,7.278481013
2022-03-19 23:49,14.01095963,10.67999268,10.55000305,7.278481013
2022-03-19 23:44,14.10253525,10.66999054,10.5,7.278481013
2022-03-19 23:39,14.08421898,10.72999573,10.55000305,7.278481013
2022-03-19 23:34,13.95601463,10.66999054,10.5,7.278481013
2022-03-19 23:29,14.01095963,10.59999084,10.45001221,7.341771791
2022-03-19 23:24,14.02927399,10.61999512,10.45001221,7.278481013
2022-03-19 23:19,13.95601463,10.61999512,10.45001221,7.278481013
2022-03-19 23:14,13.95601463,10.6499939,10.5,7.278481013
2022-03-19 23:09,14.01095963,10.6499939,10.45001221,7.278481013
2022-03-19 23:04,13.93770027,10.67999268,10.5,7.278481013
2022-03-19 22:59,14.08421898,10.74999237,10.6000061,7.278481013
2022-03-19 22:54,13.7179203,10.81999207,10.75,7.278481013
2022-03-19 22:49,13.919384,10.8299942,10.80000305,7.278481013
2022-03-19 22:44,13.88275528,10.8299942,10.65000916,7.278481013
2022-03-19 22:39,13.919384,10.69999695,10.6000061,7.278481013
2022-03-19 22:34,14.01095963,10.72999573,10.6000061,7.278481013
2022-03-19 22:29,14.02927399,10.66999054,10.55000305,7.341771791
2022-03-19 22:24,13.95601463,10.76999664,10.6000061,7.278481013
2022-03-19 22:19,14.01095963,10.72999573,10.55000305,7.341771791
2022-03-19 22:14,14.02927399,10.6499939,10.5,7.278481013
2022-03-19 22:09,14.02927399,10.8299942,10.70001221,7.341771791
2022-03-19 22:04,14.01095963,10.8999939,10.70001221,7.341771791
2022-03-19 21:59,13.919384,10.79999542,10.6000061,7.341771791
2022-03-19 21:54,14.01095963,10.67999268,10.55000305,7.278481013
2022-03-19 21:49,14.08421898,10.77999115,10.65000916,7.341771791
2022-03-19 21:44,13.79117966,10.77999115,10.6000061,7.278481013
2022-03-19 21:39,14.01095963,10.72999573,10.55000305,7.278481013
2022-03-19 21:34,13.90106964,10.77999115,10.65000916,7.278481013
2022-03-19 21:29,13.97432899,10.79999542,10.70001221,7.278481013
2022-03-19 21:24,13.99264526,10.77999115,10.65000916,7.278481013
2022-03-19 21:19,13.97432899,10.84999084,10.70001221,7.341771791
2022-03-19 21:14,13.95601463,10.8299942,10.70001221,7.278481013
2022-03-19 21:09,14.1757946,10.77999115,10.6000061,7.278481013
2022-03-19 21:04,14.02927399,10.76999664,10.6000061,7.278481013
2022-03-19 20:59,14.13916397,10.76999664,10.6000061,7.278481013
2022-03-19 20:54,13.88275528,10.79999542,10.70001221,7.278481013
2022-03-19 20:49,14.01095963,10.77999115,10.65000916,7.278481013
2022-03-19 20:44,13.84612465,10.76999664,10.65000916,7.341771791
2022-03-19 20:39,13.95601463,10.69999695,10.5,7.278481013
2022-03-19 20:34,13.93770027,10.77999115,10.6000061,7.278481013
2022-03-19 20:29,13.79117966,10.86999512,10.70001221,7.278481013
2022-03-19 20:24,13.90106964,10.92999268,10.75,7.278481013
2022-03-19 20:19,14.1757946,10.81999207,10.65000916,7.341771791
2022-03-19 20:14,13.84612465,10.81999207,10.65000916,7.278481013
2022-03-19 20:09,13.86443901,10.67999268,10.5,7.278481013
2022-03-19 20:04,13.97432899,10.69999695,10.5,7.278481013
2022-03-19 19:59,14.13916397,10.59999084,10.45001221,7.341771791
2022-03-19 19:54,14.15748024,10.6499939,10.45001221,7.278481013
2022-03-19 19:49,13.86443901,10.72999573,10.55000305,7.278481013
2022-03-19 19:44,13.919384,10.8999939,10.75,7.278481013
2022-03-19 19:39,14.06590462,10.87999725,10.80000305,7.341771791
2022-03-19 19:34,13.99264526,10.8299942,10.70001221,7.278481013
2022-03-19 19:29,14.01095963,10.69999695,10.5,7.341771791
2022-03-19 19:24,13.97432899,10.71999359,10.55000305,7.278481013
2022-03-19 19:19,14.06590462,10.66999054,10.55000305,7.341771791
2022-03-19 19:14,14.08421898,10.67999268,10.5,7.278481013
2022-03-19 19:09,13.93770027,10.59999084,10.40000916,7.278481013
2022-03-19 19:04,13.99264526,10.62999725,10.45001221,7.278481013
2022-03-19 18:59,13.93770027,10.72999573,10.55000305,7.278481013
2022-03-19 18:54,14.08421898,10.67999268,10.55000305,7.341771791
2022-03-19 18:49,13.88275528,10.67999268,10.55000305,7.278481013
2022-03-19 18:44,14.01095963,10.67999268,10.5,7.278481013
2022-03-19 18:39,13.919384,10.67999268,10.5,7.278481013
2022-03-19 18:34,14.02927399,10.69999695,10.55000305,7.278481013
2022-03-19 18:29,14.01095963,10.77999115,10.6000061,7.278481013
2022-03-19 18:24,13.79117966,10.84999084,10.65000916,7.278481013
2022-03-19 18:19,13.93770027,10.92999268,10.80000305,7.278481013
2022-03-19 18:14,14.01095963,10.94999695,10.80000305,7.278481013
2022-03-19 18:09,14.10253525,10.96999359,10.8500061,7.278481013
2022-03-19 18:04,13.919384,10.79999542,10.65000916,7.278481013
2022-03-19 17:59,14.02927399,10.86999512,10.70001221,7.278481013
2022-03-19 17:54,13.919384,11.1499939,10.90000916,7.341771791
2022-03-19 17:49,13.73623466,11.3999939,11.20001221,7.278481013
2022-03-19 17:44,14.23073959,11.61999512,11.5,7.278481013
2022-03-19 17:39,13.64465904,12.1499939,11.70001221,7.278481013
2022-03-19 17:34,13.97432899,12.17999268,12,7.278481013
2022-03-19 17:29,14.06590462,12.27999115,12.1000061,7.278481013
2022-03-19 17:24,13.99264526,12.31999207,12.15000916,7.341771791
2022-03-19 17:19,14.01095963,12.31999207,12.15000916,7.278481013
2022-03-19 17:14,13.99264526,12.22999573,12.1000061,7.278481013
2022-03-19 17:09,13.99264526,12.19999695,12.05000305,7.278481013
2022-03-19 17:04,13.99264526,12.17999268,12.05000305,7.278481013
2022-03-19 16:59,14.02927399,12.21999359,12.05000305,7.278481013
2022-03-19 16:54,14.04759026,12.1499939,12,7.278481013
2022-03-19 16:49,13.93770027,12.1499939,12,7.278481013
2022-03-19 16:44,13.93770027,12.1499939,11.95001221,7.278481013
2022-03-19 16:39,13.86443901,12.1499939,12,7.278481013
2022-03-19 16:34,14.04759026,12.1499939,12,7.278481013
2022-03-19 16:29,14.02927399,12.0799942,11.95001221,7.278481013
2022-03-19 16:24,14.04759026,12.02999115,11.90000916,7.278481013
2022-03-19 16:19,13.93770027,11.84999084,11.70001221,7.278481013
2022-03-19 16:14,13.97432899,11.8999939,11.80000305,7.278481013
2022-03-19 16:09,13.88275528,11.87999725,11.70001221,7.278481013
2022-03-19 16:04,13.95601463,11.96999359,11.8500061,7.278481013
2022-03-19 15:59,13.919384,12.01999664,11.8500061,7.278481013
2022-03-19 15:54,13.919384,12.09999084,11.90000916,7.278481013
2022-03-19 15:49,14.02927399,12.11999512,11.95001221,7.278481013
2022-03-19 15:44,14.04759026,12.22999573,12.05000305,7.278481013
2022-03-19 15:39,13.99264526,12.27999115,12.1000061,7.278481013
2022-03-19 15:34,13.99264526,12.22999573,12.1000061,7.278481013
2022-03-19 15:29,13.93770027,12.22999573,12.1000061,7.278481013
2022-03-19 15:24,13.84612465,12.11999512,11.95001221,7.278481013
2022-03-19 15:19,13.919384,12.1499939,11.95001221,7.278481013
2022-03-19 15:14,13.99264526,12.1499939,12,7.278481013
2022-03-19 15:09,13.97432899,12.16999054,12,7.278481013
2022-03-19 15:04,14.01095963,12.26999664,12.15000916,7.278481013
2022-03-19 14:59,13.88275528,12.31999207,12.15000916,7.341771791
2022-03-19 14:54,13.919384,12.36999512,12.25,7.278481013
2022-03-19 14:49,13.93770027,12.26999664,12.15000916,7.278481013
2022-03-19 14:44,13.93770027,12.27999115,12.15000916,7.278481013
2022-03-19 14:39,13.93770027,12.31999207,12.15000916,7.278481013
2022-03-19 14:34,13.919384,12.29999542,12.15000916,7.278481013
2022-03-19 14:29,13.95601463,12.27999115,12.1000061,7.278481013
2022-03-19 14:24,13.97432899,12.31999207,12.15000916,7.278481013
2022-03-19 14:19,14.02927399,12.36999512,12.20001221,7.278481013
2022-03-19 14:14,13.97432899,12.3299942,12.20001221,7.278481013
2022-03-19 14:09,13.93770027,12.36999512,12.20001221,7.278481013
2022-03-19 14:04,13.99264526,12.3999939,12.20001221,7.278481013
2022-03-19 13:59,13.97432899,12.42999268,12.25,7.278481013
2022-03-19 13:54,14.04759026,12.44999695,12.30000305,7.278481013
2022-03-19 13:49,13.919384,12.36999512,12.20001221,7.278481013
2022-03-19 13:44,14.02927399,12.31999207,12.15000916,7.278481013
2022-03-19 13:39,13.95601463,12.31999207,12.15000916,7.278481013
2022-03-19 13:34,13.97432899,12.31999207,12.15000916,7.278481013
2022-03-19 13:29,13.97432899,12.34999084,12.20001221,7.278481013
2022-03-19 13:24,14.02927399,12.36999512,12.20001221,7.278481013
2022-03-19 13:19,13.95601463,12.31999207,12.20001221,7.278481013
2022-03-19 13:14,13.99264526,12.31999207,12.15000916,7.278481013
2022-03-19 13:09,13.99264526,12.26999664,12.15000916,7.278481013
2022-03-19 13:04,13.95601463,12.21999359,12.05000305,7.278481013
2022-03-19 12:59,14.06590462,12.27999115,12.15000916,7.278481013
2022-03-19 12:54,14.01095963,12.29999542,12.20001221,7.278481013
2022-03-19 12:49,14.12084961,12.22999573,12.1000061,7.341771791
2022-03-19 12:44,13.95601463,12.11999512,11.95001221,7.278481013
2022-03-19 12:39,13.95601463,11.87999725,11.70001221,7.278481013
2022-03-19 12:34,13.7728653,11.97999573,11.80000305,7.341771791
2022-03-19 12:29,13.84612465,12.1499939,11.95001221,7.278481013
2022-03-19 12:24,14.08421898,12.1499939,12,7.278481013
2022-03-19 12:19,14.02927399,12.17999268,12.05000305,7.278481013
2022-03-19 12:14,14.15748024,12.1499939,12,7.278481013
2022-03-19 12:09,14.23073959,11.97999573,11.90000916,7.278481013
2022-03-19 12:04,13.55308533,11.8999939,11.75,7.278481013
2022-03-19 11:59,14.02927399,11.92999268,11.80000305,7.341771791
2022-03-19 11:54,13.97432899,11.97999573,11.80000305,7.278481013
2022-03-19 11:49,14.02927399,11.96999359,11.80000305,7.278481013
2022-03-19 11:44,13.99264526,12.02999115,11.90000916,7.278481013
2022-03-19 11:39,14.10253525,12.02999115,11.90000916,7.278481013
2022-03-19 11:34,13.97432899,12.06999207,11.90000916,7.278481013
2022-03-19 11:29,13.90106964,12.02999115,11.90000916,7.278481013
2022-03-19 11:24,13.97432899,11.97999573,11.8500061,7.278481013
2022-03-19 11:19,14.21242523,11.8299942,11.65000916,7.278481013
2022-03-19 11:14,13.93770027,11.71999359,11.65000916,7.278481013
2022-03-19 11:09,13.84612465,11.72999573,11.55000305,7.278481013
2022-03-19 11:04,14.04759026,11.8299942,11.70001221,7.341771791
2022-03-19 10:59,13.95601463,11.8999939,11.75,7.278481013
2022-03-19 10:54,14.13916397,11.96999359,11.80000305,7.278481013
2022-03-19 10:49,13.88275528,11.91999054,11.75,7.278481013
2022-03-19 10:44,13.99264526,11.99999237,11.8500061,7.278481013
2022-03-19 10:39,14.41388893,12.01999664,11.8500061,7.278481013
2022-03-19 10:34,13.93770027,12.02999115,11.8500061,7.278481013
2022-03-19 10:29,13.99264526,12.11999512,11.95001221,7.278481013
2022-03-19 10:24,14.01095963,12.09999084,11.95001221,7.278481013
2022-03-19 10:19,13.93770027,11.97999573,11.80000305,7.278481013
2022-03-19 10:14,14.19410896,11.92999268,11.80000305,7.278481013
2022-03-19 10:09,13.80949402,11.76999664,11.65000916,7.341771791
2022-03-19 10:04,14.1757946,11.67999268,11.55000305,7.278481013
2022-03-19 09:59,13.7179203,11.71999359,11.55000305,7.341771791
2022-03-19 09:54,13.80949402,11.77999115,11.65000916,7.341771791
2022-03-19 09:49,14.1757946,11.74999237,11.65000916,7.278481013
2022-03-19 09:44,13.82781029,11.94999695,11.75,7.278481013
2022-03-19 09:39,13.97432899,11.92999268,11.80000305,7.278481013
2022-03-19 09:34,14.08421898,11.87999725,11.70001221,7.278481013
2022-03-19 09:29,13.79117966,11.92999268,11.70001221,7.278481013
2022-03-19 09:24,14.12084961,11.87999725,11.75,7.341771791
2022-03-19 09:19,13.79117966,11.79999542,11.6000061,7.278481013
2022-03-19 09:14,14.76187515,11.72999573,11.65000916,7.278481013
2022-03-19 09:09,14.04759026,11.66999054,11.45001221,7.278481013
2022-03-19 09:04,13.75454903,11.72999573,11.45001221,7.278481013
2022-03-19 08:59,13.919384,11.52999115,11.45001221,7.278481013
2022-03-19 08:54,13.5164547,11.52999115,11.25,7.278481013
2022-03-19 08:49,13.97432899,11.54999542,11.3500061,7.278481013
2022-03-19 08:44,13.90106964,11.6499939,11.45001221,7.341771791
2022-03-19 08:39,13.88275528,11.69999695,11.5,7.278481013
2022-03-19 08:34,13.88275528,11.72999573,11.6000061,7.278481013
2022-03-19 08:29,14.15748024,11.19999695,11.20001221,7.278481013
2022-03-19 08:24,14.04759026,11.17999268,11,7.278481013
2022-03-19 08:19,14.01095963,11.44999695,11.25,7.278481013
2022-03-19 08:14,13.69960403,11.49999237,11.3500061,7.278481013
2022-03-19 08:09,13.93770027,11.3299942,11.20001221,7.278481013
2022-03-19 08:04,14.06590462,11.24999237,11.05000305,7.278481013
2022-03-19 07:59,13.66297531,11.02999115,10.75,7.278481013
2022-03-19 07:54,13.95601463,11.1499939,11,7.278481013
2022-03-19 07:49,14.1757946,11.49999237,11.25,7.278481013
2022-03-19 07:44,14.02927399,11.6499939,11.45001221,7.278481013
2022-03-19 07:39,14.19410896,11.67999268,11.55000305,7.341771791
2022-03-19 07:34,14.01095963,11.67999268,11.55000305,7.341771791
2022-03-19 07:29,14.02927399,11.24999237,11.15000916,7.278481013
2022-03-19 07:24,14.24905396,11.1499939,10.95001221,7.341771791
2022-03-19 07:19,14.26737022,11.41999054,11.20001221,7.341771791
2022-03-19 07:14,13.97432899,11.61999512,11.5,7.278481013
2022-03-19 07:09,13.919384,11.6499939,11.45001221,7.278481013
2022-03-19 07:04,13.86443901,11.52999115,11.45001221,7.278481013
2022-03-19 06:59,13.93770027,11.47999573,11.45001221,7.278481013
2022-03-19 06:54,14.21242523,11.3299942,11.15000916,7.278481013
2022-03-19 06:49,14.06590462,11.29999542,11.20001221,7.278481013
2022-03-19 06:44,13.80949402,11.36999512,11.20001221,7.278481013
2022-03-19 06:39,14.32231522,11.49999237,11.3500061,7.341771791
2022-03-19 06:34,14.04759026,11.42999268,11.20001221,7.278481013
2022-03-19 06:29,13.80949402,11.44999695,11.3500061,7.278481013
2022-03-19 06:24,13.99264526,11.6499939,11.5,7.341771791
2022-03-19 06:19,13.53476906,11.72999573,11.6000061,7.341771791
2022-03-19 06:14,13.80949402,11.72999573,11.55000305,7.278481013
2022-03-19 06:09,13.88275528,11.81999207,11.65000916,7.278481013
2022-03-19 06:04,14.02927399,11.99999237,11.80000305,7.278481013
2022-03-19 05:59,14.04759026,12.11999512,11.95001221,7.278481013
