Time,LeaveTemp,EnterTemp,Flow,kWE
2022-03-23 11:39,15.16999054,20.1000061,0.193641161,0
2022-03-23 11:34,15.16999054,20.05000305,0.195625305,0
2022-03-23 11:29,15.56999207,20.05000305,0.213091875,0
2022-03-23 11:24,15.31999207,20.05000305,0.201829117,0
2022-03-23 11:19,15.68999481,20,0.221497167,0
2022-03-23 11:14,15.29999542,20,0.203117661,0
2022-03-23 11:09,15.24999237,20,0.200979454,0
2022-03-23 11:04,15.49999237,19.95001221,0.214528018,0
2022-03-23 10:59,15.54999542,19.95001221,0.216965976,0
2022-03-23 10:54,15.44999695,19.90000916,0.214528386,0
2022-03-23 10:49,15.58999634,19.90000916,0.221496775,0
2022-03-23 10:44,15.19999695,19.90000916,0.203117331,0
2022-03-23 10:39,15.04999542,19.90000916,0.196835306,0
2022-03-23 10:34,15.49999237,19.90000916,0.216965976,0
2022-03-23 10:29,15.3999939,19.8500061,0.214528387,0
2022-03-23 10:24,15.29999542,19.8500061,0.20981356,0
2022-03-23 10:19,15.1499939,19.80000305,0.205301518,0
2022-03-23 10:14,15.31999207,19.80000305,0.213091875,0
2022-03-23 10:09,15.54999542,19.80000305,0.224624053,0
2022-03-23 10:04,15.27999115,19.80000305,0.211206067,0
2022-03-23 09:59,15.47999573,19.75,0.223572127,0
2022-03-23 09:54,15.37999725,19.75,0.218456141,0
2022-03-23 09:49,15.52999115,19.70001221,0.228932642,0
2022-03-23 09:44,15.27999115,19.70001221,0.215984025,0
2022-03-23 09:39,15.49999237,19.70001221,0.227297483,0
2022-03-23 09:34,15.16999054,19.70001221,0.210739376,0
2022-03-23 09:29,15.27999115,19.70001221,0.215984025,0
2022-03-23 09:24,15.29999542,19.65000916,0.219459982,0
